Date,sampleSize
1983-01-01,3
1984-01-01,2
1985-01-01,6
1986-01-01,3
1987-01-01,13
1989-01-01,3
1990-01-01,10
1991-01-01,5
1992-01-01,8
1993-01-01,8
1994-01-01,2
1995-01-01,6
1996-01-01,28
1997-01-01,43
1998-01-01,36
1999-01-01,57
2000-01-01,79
2001-01-01,82
2002-01-01,82
2003-01-01,166
2004-01-01,150
2005-01-01,65
2006-01-01,73
2007-01-01,60
2008-01-01,92
2009-01-01,58
2010-01-01,49
2011-01-01,39
2012-01-01,8
2013-01-01,14
2014-01-01,11
2016-01-01,4
